fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1049039,D. Schlager,UTC,2024-01-20T14:30:00+00:00,1705761000,1705761000,1705764600,20736,Cologne Stadium,Köln,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,False,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,True,0,4,0,1,0,4,,,,
1049035,M. Jöllenbeck,UTC,2024-01-20T17:30:00+00:00,1705771800,1705771800,1705775400,20737,Leipzig Stadium,Leipzig,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,False,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,2,3,1,0,2,3,,,,
1049034,M. Fritz,UTC,2024-01-21T14:30:00+00:00,1705847400,1705847400,1705851000,20732,Fußball Arena München,München,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,False,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,True,0,1,0,0,0,1,,,,
1049038,M. Petersen,UTC,2024-01-21T16:30:00+00:00,1705854600,1705854600,1705858200,20471,BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,False,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,True,1,2,1,0,1,2,,,,
1048989,F. Willenborg,UTC,2024-01-24T19:30:00+00:00,1706124600,1706124600,1706128200,20732,Fußball Arena München,München,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 13,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,False,1,0,0,0,1,0,,,,
1049046,F. Zwayer,UTC,2024-01-26T19:30:00+00:00,1706297400,1706297400,1706301000,20734,Frankfurt Arena,Frankfurt am Main,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,1,0,0,0,1,0,,,,
1049047,S. Storks,UTC,2024-01-27T14:30:00+00:00,1706365800,1706365800,1706369400,752,Volkswagen Arena,Wolfsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,,1,1,1,1,1,1,,,,
1049049,R. Hartmann,UTC,2024-01-27T14:30:00+00:00,1706365800,1706365800,1706369400,755,wohninvest WESERSTADION,Bremen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,False,3,1,1,1,3,1,,,,
1049048,T. Welz,UTC,2024-01-27T14:30:00+00:00,1706365800,1706365800,1706369400,724,PreZero Arena,Sinsheim,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,,1,1,1,1,1,1,,,,
1049050,C. Dingert,UTC,2024-01-27T14:30:00+00:00,1706365800,1706365800,1706369400,698,WWK Arena,Augsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,2,3,0,2,2,3,,,,
1049051,S. Jablonski,UTC,2024-01-27T14:30:00+00:00,1706365800,1706365800,1706369400,20739,Stuttgart Arena,Stuttgart,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,False,5,2,2,1,5,2,,,,
1049045,D. Aytekin,UTC,2024-01-27T17:30:00+00:00,1706376600,1706376600,1706380200,699,BayArena,Leverkusen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,,0,0,0,0,0,0,,,,
1049044,H. Osmers,UTC,2024-01-28T14:30:00+00:00,1706452200,1706452200,1706455800,748,Stadion An der Alten Försterei,Berlin,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,True,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,False,1,0,0,0,1,0,,,,
1049043,B. Brand,UTC,2024-01-28T16:30:00+00:00,1706459400,1706459400,1706463000,20733,BVB Stadion Dortmund,Dortmund,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 19,True,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,False,3,1,1,1,3,1,,,,
