date,home_elo,away_elo,h_rest_days,h_avg_xg_for_last_5,h_avg_xg_against_last_5,h_avg_ppda_last_5,h_avg_deep_last_5,h_avg_goals_scored_last_5,h_avg_goals_conceded_last_5,h_avg_points_last_5,h_xg_diff_last_5,a_rest_days,a_avg_xg_for_last_5,a_avg_xg_against_last_5,a_avg_ppda_last_5,a_avg_deep_last_5,a_avg_goals_scored_last_5,a_avg_goals_conceded_last_5,a_avg_points_last_5,a_xg_diff_last_5,elo_diff,rest_days_diff,h2h_home_pts,target_outcome,target_total_2_5,target_home_goals,target_away_goals,league_id_2,league_id_3,league_id_4,league_id_5,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
2017-01-08 15:00:00,1500.0,1646.58435059,14.0,1.5280064000000002,0.9392258,7.678754291685325,6.6,1.4,1.2,1.8,0.5887806000000002,14.0,0.8687542,0.9377749999999999,13.695714172988692,2.6,0.8,0.4,1.6,-0.06902079999999988,-146.58435058999999,0.0,1.0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 15:30:00,1575.71520996,1678.81860352,14.0,1.189835,1.4270174,13.273261648745521,5.2,1.4,0.6,2.0,-0.23718240000000002,14.0,1.7795376,0.9470934000000002,7.484965848201142,6.6,2.0,1.0,2.4,0.8324441999999999,-103.10339355999986,0.0,0.0,0,1,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 18:00:00,1597.30969238,1640.70031738,14.0,1.2980138,1.730216,12.491795366795367,4.8,1.6,1.6,0.8,-0.43220219999999987,14.0,1.2098312,1.8109448000000001,10.768002835371256,5.8,1.4,2.2,1.2,-0.6011136000000001,-43.390625,0.0,1.6666666666666667,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 18:00:00,1698.59667969,1450.90942383,14.0,1.321782,0.9626794000000001,8.48627519433971,6.6,1.2,1.4,1.8,0.35910259999999994,14.0,0.9965238000000001,1.449096,15.186884246188594,4.4,0.8,1.6,0.8,-0.45257219999999987,247.68725586000005,0.0,1.0,2,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 18:00:00,1607.91479492,1634.33288574,14.0,1.2887726,1.2423302,14.757099567099567,2.8,1.2,1.2,1.4,0.046442399999999884,14.0,1.6610276,0.5851186,8.487487487487488,6.0,1.2,1.4,1.4,1.0759089999999998,-26.41809081999986,0.0,1.3333333333333333,0,1,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 18:00:00,1609.34777832,1788.64013672,14.0,0.9805278000000002,1.1251827999999997,9.16340155945419,4.8,0.8,1.4,0.8,-0.14465499999999953,14.0,1.652885,0.8893954000000001,7.268364598364599,7.0,1.8,0.8,2.4,0.7634895999999999,-179.2923584,0.0,0.0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 19:15:00,1674.24377441,1620.4140625,14.0,0.8455566000000001,1.1647353999999999,10.255400377318935,3.0,1.4,1.4,1.4,-0.31917879999999976,14.0,0.9350704000000001,0.6774984,10.54672548479,2.6,0.8,1.0,1.2,0.25757200000000013,53.829711910000015,0.0,1.0,2,0,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 21:00:00,1693.69677734,1536.12121582,14.0,0.9125577999999999,1.0099632,6.8620370370370365,5.0,1.6,1.0,1.6,-0.0974054000000002,14.0,1.2477816000000002,1.6776518,11.459519945909397,5.4,1.4,2.4,1.4,-0.42987019999999987,157.57556151999984,0.0,2.0,2,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 21:30:00,1727.08447266,1724.19494629,14.0,1.3375886000000001,1.6177556000000002,8.847604899345137,5.4,1.4,2.0,0.8,-0.28016700000000005,14.0,1.2219406,1.6705336,11.047903583830358,3.2,1.6,2.0,1.2,-0.448593,2.8895263700001124,0.0,2.0,2,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 23:45:00,1775.2310791,2017.78613281,14.0,1.3528987999999997,1.2652874,7.730633116883117,5.2,1.2,0.8,1.4,0.08761139999999967,14.0,1.9916247999999999,0.7145248000000001,5.718829318829319,11.0,1.8,0.6,1.8,1.2771,-242.55505371000004,0.0,0.3333333333333333,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-08 23:45:00,1917.67797852,1545.92077637,14.0,1.4780884,1.0612382,7.819284727291089,8.0,2.2,1.0,2.4,0.41685020000000006,14.0,1.1956612,0.87021626,9.814896145044887,4.0,1.2,0.8,1.4,0.32544494,371.7572021499998,0.0,2.0,2,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-09 23:45:00,1564.89428711,1690.8404541,14.0,0.6098732,1.7106020000000002,11.81096026290687,2.4,0.2,2.6,0.0,-1.1007288000000002,14.0,1.1229619999999998,0.9929368000000001,8.15399491457631,4.2,1.4,2.0,0.4,0.13002519999999973,-125.94616698999994,0.0,1.0,1,1,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-13 23:45:00,1612.98864746,1660.89660645,14.0,1.6456282000000002,1.2339542,10.901333333333332,4.0,1.6,1.2,2.0,0.4116740000000003,14.0,0.7187786,1.2941480000000003,15.945064935064934,3.8,0.4,0.8,1.0,-0.5753694000000003,-47.90795899,0.0,2.0,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-14 16:00:00,1613.94067383,1500.0,5.0,0.6761654,0.9284782,11.059042200332524,2.6,0.4,1.4,0.6,-0.2523128,6.0,1.3291164000000004,1.069689,7.031695468155914,6.8,1.2,1.2,1.4,0.25942740000000053,113.94067382999992,-1.0,1.0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 16:30:00,1844.88208008,1680.51977539,9.0,2.004642,0.8641506,10.13474025974026,6.8,3.0,0.6,3.0,1.1404914000000002,11.0,0.9243348000000001,1.0796670000000002,16.780033300033303,1.8,1.6,1.2,1.8,-0.15533220000000003,164.36230468999997,-2.0,1.0,2,1,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:00:00,1664.56420898,1609.04760742,11.0,1.8761522000000004,1.1540953999999999,14.213199665831246,4.4,1.2,0.8,1.8,0.7220568000000005,10.0,0.6315480000000001,1.1814852,12.621326042378673,2.8,0.6,1.6,0.2,-0.5499371999999999,55.516601560000026,1.0,2.3333333333333335,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:00:00,1612.92578125,1606.59106445,10.0,0.8612366,1.8431739999999999,9.318280238280238,4.6,0.4,2.0,0.2,-0.9819373999999998,12.0,0.7835829999999999,1.2060502000000002,12.676388888888889,2.6,0.8,1.2,0.8,-0.42246720000000026,6.334716800000024,-2.0,3.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:00:00,1605.08215332,1869.30554199,10.0,0.8667182,1.9342752,10.517923436041084,4.4,0.8,2.8,0.6,-1.067557,10.0,1.3474346000000001,1.0893001999999998,8.182976774558924,17.0,1.6,1.4,1.4,0.2581344000000003,-264.22338866999985,0.0,1.0,0,1,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:00:00,1605.53979492,1671.27966309,12.0,0.8948101999999999,1.935598,14.427927662292987,4.0,1.0,2.0,0.8,-1.0407878,10.0,1.190573,1.2206578000000001,22.807877416700947,3.6,1.4,2.0,1.0,-0.030084800000000023,-65.73986816999991,2.0,1.3333333333333333,0,1,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:00:00,1544.76123047,1644.21655273,12.0,0.7800842,1.8271572000000003,14.297949735449738,3.6,0.6,2.4,0.2,-1.0470730000000001,10.0,1.1559408,1.3448296,10.735568730786122,5.4,1.6,1.8,1.4,-0.18888879999999997,-99.45532226,2.0,0.0,2,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:00:00,1634.08544922,1703.15942383,12.0,1.1472376,0.9919274000000001,10.756246019426797,5.0,1.4,1.2,1.2,0.15531019999999984,12.0,0.8407730000000001,1.0908972,7.210647391425423,6.8,1.0,2.0,0.8,-0.2501241999999998,-69.07397460999982,0.0,1.0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 19:15:00,2013.78051758,1701.7713623,5.0,1.9161127999999998,0.6745286,6.801346801346801,13.6,2.0,0.8,1.8,1.2415841999999997,6.0,1.093078,1.1292746,6.0553761214630795,6.2,1.2,0.8,1.6,-0.03619660000000002,312.00915527999996,-1.0,3.0,2,1,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 20:00:00,1598.43261719,1500.0,14.0,1.218596,1.3400272000000002,7.078279407311665,4.8,1.0,1.2,0.8,-0.12143120000000018,14.0,2.06579,0.472325,6.5156148972660075,6.8,2.0,1.4,1.4,1.5934649999999997,98.43261718999997,0.0,0.0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 21:00:00,1449.20214844,1544.36523438,6.0,0.8196344,1.6636440000000001,13.822222592053254,4.4,0.8,1.4,0.8,-0.8440096000000001,5.0,1.1213206,1.00305826,9.983444532141661,3.4,0.6,1.2,0.8,0.11826234000000002,-95.16308593999997,1.0,0.0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 21:30:00,1729.7154541,1865.81921387,12.0,0.9787564000000002,1.3389475999999998,12.492781526465738,7.2,0.6,1.0,1.0,-0.3601911999999996,9.0,1.3224368,0.6698237999999999,11.204222975740004,9.2,1.8,0.8,2.4,0.6526130000000001,-136.10375977000012,3.0,1.3333333333333333,0,1,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 21:30:00,1941.42346191,1680.71716309,7.0,0.9459208,0.8750638000000002,9.653332322991766,7.8,1.2,0.6,2.0,0.07085699999999984,6.0,1.0114152,1.1621266,10.01808450170519,4.0,1.4,1.4,1.4,-0.15071139999999983,260.70629882000003,1.0,3.0,2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:00:00,1614.49401855,1535.98095703,14.0,1.1778124,1.0417056,13.330945241664882,5.0,1.6,0.8,1.2,0.13610680000000008,14.0,1.1375803999999998,1.7700680000000002,9.69470458952812,6.8,1.6,1.6,1.0,-0.6324876000000004,78.51306152000006,0.0,1.0,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:00:00,1588.52233887,1541.21069336,14.0,0.908019,0.9808996000000001,10.299818056339795,4.6,1.0,1.6,1.4,-0.07288060000000007,14.0,0.7223965999999999,1.5952747999999999,11.872708382650782,3.2,0.6,1.6,1.4,-0.8728781999999999,47.31164551000006,0.0,1.0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:00:00,1537.23999023,1591.76049805,14.0,0.8261769999999998,1.349887,17.38388028895769,2.8,0.4,2.0,0.2,-0.5237100000000002,14.0,1.1306034,1.8014968,10.235790679908328,4.0,0.2,2.0,0.4,-0.6708934,-54.52050781999992,0.0,2.3333333333333335,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:00:00,1521.94030762,1615.67248535,14.0,1.2169583999999998,1.5376078,16.02141304347826,4.6,1.6,2.4,1.4,-0.3206494000000002,14.0,1.2229386000000002,0.9643785999999999,10.346722222222223,5.0,1.2,1.0,1.4,0.25856000000000035,-93.73217772999988,0.0,1.3333333333333333,2,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:00:00,1570.31884766,1569.39343262,14.0,0.7807286,0.7147064000000001,8.782167077078089,2.8,1.4,0.8,1.6,0.06602219999999992,14.0,1.1702017999999998,1.3305843999999998,13.901472964816293,3.2,1.2,1.8,1.4,-0.16038259999999993,0.9254150399999617,0.0,1.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:45:00,1686.39990234,1591.09680176,6.0,1.3159136000000002,1.0492866000000003,6.949671730554084,5.0,1.6,0.8,2.4,0.26662699999999995,6.0,1.2599585999999998,1.8428761999999999,14.683766233766232,1.8,1.2,1.6,1.4,-0.5829176,95.30310057999986,0.0,2.0,2,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-14 23:45:00,1671.46899414,1779.23681641,8.0,1.4428541999999998,0.9917372,10.444038355153975,3.6,2.6,1.8,1.4,0.45111699999999977,6.0,1.3898621999999998,1.0490354,8.623273809523809,6.4,1.4,0.8,1.6,0.3408267999999999,-107.76782227000012,2.0,1.3333333333333333,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-15 15:00:00,1689.93762207,1700.62536621,5.0,1.124122,1.2395302,7.622934308515704,4.6,1.8,2.2,0.6,-0.11540819999999985,8.0,1.0462745999999998,0.9677328000000001,10.020366107795775,2.2,1.4,1.2,1.6,0.07854179999999977,-10.68774413999995,-3.0,2.0,2,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 15:30:00,1533.39819336,1603.78979492,6.0,0.9121914,1.8082912,13.00921568627451,4.6,1.0,2.4,0.8,-0.8960998,6.0,0.9695074000000001,1.1634508,8.697212790039615,3.8,0.8,1.6,0.6,-0.19394339999999977,-70.39160156000003,0.0,0.3333333333333333,2,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 16:00:00,1815.99230957,1841.73950195,12.0,1.7533092,0.6488244,9.844502180727819,13.4,2.2,0.6,3.0,1.1044847999999998,12.0,1.653801,0.6540980000000001,7.422174441241379,10.4,2.2,0.6,2.6,0.999703,-25.747192379999888,0.0,2.3333333333333335,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 17:30:00,1719.02050781,1852.16174316,13.0,1.3599576,1.0939818000000001,10.887464985994395,5.6,1.8,0.8,2.0,0.2659757999999999,13.0,1.2668834,0.471272,8.252665569724394,7.2,1.8,0.6,2.4,0.7956114,-133.14123535,0.0,0.6666666666666666,2,1,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 18:00:00,1803.28308105,1449.05187988,7.0,2.851746,1.1041247999999997,11.331373889268626,10.2,3.6,1.4,2.6,1.7476212000000002,14.0,1.02014,1.6567706000000002,9.561970428926951,6.4,1.0,2.0,0.4,-0.6366306000000002,354.2312011700001,-7.0,1.0,2,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 18:00:00,1568.88549805,1543.15722656,7.0,0.7956148,1.7355130000000003,7.51245691716552,4.8,1.0,1.2,0.8,-0.9398982000000004,7.0,0.6206094600000001,1.8881688,10.796325834408998,3.6,0.8,1.0,1.4,-1.26755934,25.728271489999997,0.0,1.6666666666666667,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 18:00:00,1712.95031738,1506.68273926,14.0,1.2205926000000002,1.5109058,12.837822644107808,5.8,1.6,0.6,2.2,-0.2903131999999997,14.0,0.8582508000000001,1.5670532000000001,11.007532467532467,3.6,1.0,2.8,0.4,-0.7088024,206.26757811999983,0.0,2.3333333333333335,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 18:00:00,1568.13391113,1794.19824219,7.0,1.2718164,1.2690094,14.449777777777777,5.2,1.4,0.6,2.0,0.002807000000000004,7.0,1.287601,0.736436,7.013549783549783,6.8,1.4,0.4,2.4,0.551165,-226.0643310600001,0.0,0.0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 18:00:00,1700.30395508,1651.15087891,7.0,1.435764,0.9185856000000001,7.745209363618708,6.6,1.2,1.4,1.8,0.5171783999999999,7.0,2.2097276,0.6823425999999999,9.427765265265265,7.8,1.6,1.6,1.4,1.527385,49.15307616999985,0.0,2.0,2,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 18:00:00,1596.06420898,1491.03222656,7.0,1.3159994,1.8959540000000001,10.960313885313886,5.2,1.4,1.4,0.8,-0.5799546000000002,7.0,0.7866704,1.3151836,9.298671169094595,4.6,1.2,1.8,0.8,-0.5285131999999999,105.03198242000008,0.0,2.3333333333333335,2,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 19:15:00,1734.99584961,1652.32775879,6.0,1.5830988,1.5781348000000004,9.947604899345137,5.0,2.0,2.0,1.4,0.004963999999999524,7.0,0.9197576,0.916771,15.533848047228043,2.6,0.8,0.2,1.8,0.0029865999999999504,82.66809082000009,-1.0,1.0,2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 20:00:00,1553.31774902,1732.15478516,14.0,1.6988120000000002,1.6018985999999997,9.921846098590285,2.2,2.0,2.0,1.0,0.09691340000000048,14.0,1.8187114000000002,1.2244344,9.90985479482481,7.0,2.6,0.6,2.4,0.5942770000000002,-178.83703614,0.0,0.0,2,1,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 21:30:00,1698.63525391,1666.71374512,8.0,1.0161192,2.1822619999999997,8.476250584385227,5.4,1.2,1.8,0.6,-1.1661427999999998,8.0,1.098719,0.8046662,5.5751734539969835,4.2,1.0,1.4,1.0,0.2940528,31.92150878999996,0.0,1.5,0,1,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 21:30:00,1620.22106934,1565.79711914,8.0,0.9397860000000001,2.623728,17.95129363390233,4.0,0.8,2.4,0.8,-1.6839419999999996,5.0,0.937781,1.672686,11.488738040684648,3.2,0.8,2.8,0.2,-0.7349049999999999,54.423950200000036,3.0,1.0,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 23:45:00,1850.85205078,2051.60058594,8.0,1.8442574,0.8312301999999999,7.6903118279569895,9.4,2.8,0.8,2.4,1.0130272000000002,8.0,2.3287579999999997,1.0698914,8.940680014430013,5.6,2.8,0.8,2.6,1.2588665999999997,-200.7485351600003,0.0,1.0,2,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-15 23:45:00,1682.7298584,1919.23339844,14.0,1.3039602,1.3071883999999998,7.549539110519147,4.2,1.6,1.8,1.4,-0.0032281999999999034,7.0,1.5334884,0.9288225999999999,8.191812199818562,8.8,2.2,1.0,2.4,0.6046658,-236.50354003999996,7.0,0.0,2,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-01-16 00:00:00,1657.5279541,1779.36315918,14.0,1.4991288000000005,1.0581082,6.929644048943271,6.4,1.8,0.4,2.6,0.44102060000000054,14.0,2.077518,1.198209,8.66726574500768,7.2,2.6,1.0,2.0,0.8793089999999999,-121.83520507999992,0.0,0.3333333333333333,0,1,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-16 23:45:00,1716.28356934,1755.80993652,8.0,1.25309,1.7442856,9.720039806740573,4.2,1.8,2.6,1.0,-0.49119559999999995,9.0,1.3712762,1.3748684,6.8725535405202915,7.4,1.4,2.4,1.4,-0.0035921999999999343,-39.52636718000008,-1.0,1.6666666666666667,0,0,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-16 23:45:00,1641.94580078,1696.41967773,8.0,1.4117472,1.7525203999999999,10.13170653907496,6.2,1.0,2.0,0.8,-0.3407731999999999,8.0,1.0968506,0.765595,6.232280939476061,5.8,1.4,0.6,2.0,0.3312556,-54.473876950000204,0.0,0.3333333333333333,1,1,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-18 22:00:00,1552.54992676,1563.97424316,3.0,0.8199792,1.7020355999999999,12.581129435282358,3.6,0.8,1.6,1.8,-0.8820563999999999,3.0,1.8341619999999998,1.8090385999999998,8.434765995231112,3.4,2.4,2.2,1.4,0.025123400000000018,-11.424316399999952,0.0,1.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-20 19:30:00,1660.6451416,2007.80847168,14.0,1.140342,1.6126322000000002,15.89199016563147,3.8,1.2,1.4,1.6,-0.4722902000000002,14.0,2.33749,0.6343340000000001,7.417732310315431,10.2,2.8,0.4,3.0,1.703156,-347.1633300799999,0.0,1.5,0,1,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-20 22:45:00,1699.29528809,1671.88916016,6.0,0.9625896,1.5734366,8.550463840761324,5.2,0.6,1.6,1.0,-0.6108469999999999,5.0,1.006533,0.7645598,12.514038355153975,3.4,2.0,1.0,1.6,0.2419731999999999,27.40612792999991,1.0,1.5,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-20 22:45:00,1563.02770996,1706.30944824,5.0,1.1478173999999999,1.5148403999999998,14.060479175996417,3.2,1.0,1.8,1.2,-0.3670229999999999,5.0,1.1493474000000001,1.5896916,11.492589378387727,5.6,1.4,0.6,1.8,-0.44034419999999996,-143.2817382799999,0.0,1.3333333333333333,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-21 14:30:00,1643.56335449,1875.30566406,14.0,1.1488822,1.4302691999999997,9.668380952380954,5.2,1.4,1.0,1.8,-0.2813869999999996,14.0,1.6542004000000001,1.0100014,5.845733678086619,9.2,1.8,1.4,1.2,0.6441990000000002,-231.7423095700001,0.0,0.0,0,1,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 15:00:00,1694.7442627,1616.21484375,6.0,0.9877466,1.2979978000000003,10.913993558776168,1.8,1.0,1.6,1.0,-0.3102512000000003,5.0,1.1198006,2.435572,15.9244161635466,3.8,0.8,2.0,1.0,-1.3157714,78.52941895000004,1.0,1.6666666666666667,2,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 15:30:00,1842.83557129,1598.42236328,5.0,1.518865,0.8281373999999999,7.9804235994905355,9.6,1.8,0.8,2.2,0.6907276,6.0,0.7499731999999999,2.0413612,11.322825396825397,5.6,0.6,3.0,0.6,-1.291388,244.41320801000006,-1.0,2.0,0,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 17:30:00,1728.66503906,1586.53503418,14.0,1.1914612,1.6226720000000001,8.360196233434085,3.2,1.2,1.4,0.8,-0.4312108000000001,14.0,1.7878332000000001,1.2745647999999998,8.03454131652661,7.4,1.2,1.2,1.4,0.5132684000000003,142.13000488000012,0.0,0.5,2,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 17:30:00,1667.01660156,1721.74450684,14.0,0.7329209999999999,0.9859465999999998,12.569050624457358,2.6,0.6,0.6,1.2,-0.25302559999999985,14.0,1.2522498,1.2599372,8.51268535451444,6.4,1.6,0.8,1.4,-0.007687400000000011,-54.72790527999996,0.0,1.0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 17:30:00,1540.76123047,1710.69335938,14.0,0.8766892000000001,1.9467919999999999,20.680874680874684,4.0,0.2,1.8,0.0,-1.0701028,14.0,0.9503232,1.2722474,13.977387164543236,3.6,0.8,1.6,0.8,-0.3219241999999999,-169.93212890999985,0.0,0.0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 17:30:00,1698.01403809,1616.85229492,14.0,1.2160568,2.0691420000000003,21.376246998615418,3.2,1.2,2.0,1.4,-0.8530852000000002,14.0,1.7114479999999996,0.9079037999999997,7.427777777777779,6.6,1.6,1.2,2.0,0.8035441999999999,81.16174316999991,0.0,2.3333333333333335,2,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 18:00:00,1600.11071777,1738.72241211,6.0,0.7018452,1.2715492,10.998268398268397,3.4,0.4,1.8,0.2,-0.569704,6.0,1.1823952,0.9376789999999999,11.99579831932773,5.8,2.2,0.6,2.0,0.24471620000000005,-138.61169433999999,0.0,1.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 18:00:00,1682.37683105,1814.8963623,6.0,1.3696161999999998,1.3033350000000001,13.737877416700945,5.0,2.0,2.2,1.4,0.06628119999999971,6.0,1.7050532,0.7988755999999999,9.619071146245059,12.0,2.0,0.6,2.6,0.9061776000000001,-132.51953125,0.0,1.3333333333333333,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 18:00:00,1674.34729004,1594.44250488,7.0,0.6008026,1.3961729999999999,16.313366633366634,1.6,1.0,1.8,1.2,-0.7953703999999999,6.0,1.0273144,1.9364739999999998,12.642103907503715,4.4,1.2,2.4,0.8,-0.9091595999999997,79.90478516000007,1.0,1.6666666666666667,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 18:00:00,1608.52783203,1673.50109863,6.0,0.8163358000000001,0.9461636,11.020833333333332,2.4,0.8,0.6,1.0,-0.12982779999999994,6.0,1.8867961999999998,1.1817868,13.625421888053467,4.0,1.6,0.8,1.8,0.7050093999999998,-64.97326659999999,0.0,1.0,0,1,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-01-21 18:00:00,1631.46826172,1610.98901367,6.0,1.3146148,1.2476175999999999,11.740013175230567,5.4,1.6,2.4,0.8,0.06699720000000009,6.0,0.9289096000000001,1.5835253999999999,9.0788862988863,5.4,0.4,1.6,0.4,-0.6546157999999997,20.479248050000024,0.0,1.0,1,1,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
