Date,League_ID,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_Goals_Time,Away_Goals_Time,RefereeName,Outcome,Total_Goals,Exact_Score,Team_Home,Avg_Goals_Scored_Last5_Home,Avg_Goals_Conceded_Last5_Home,Avg_Points_Last5_Home,Avg_Goals_Scored_Home_Last5_Home,Avg_Goals_Scored_Away_Last5_Home,Avg_Goals_Conceded_Home_Last5_Home,Avg_Goals_Conceded_Away_Last5_Home,Avg_Points_Home_Last5_Home,Avg_Points_Away_Last5_Home,Team_Away,Avg_Goals_Scored_Last5_Away,Avg_Goals_Conceded_Last5_Away,Avg_Points_Last5_Away,Avg_Goals_Scored_Home_Last5_Away,Avg_Goals_Scored_Away_Last5_Away,Avg_Goals_Conceded_Home_Last5_Away,Avg_Goals_Conceded_Away_Last5_Away,Avg_Points_Home_Last5_Away,Avg_Points_Away_Last5_Away,Diff_Avg_Goals_Scored_Last5,Diff_Avg_Goals_Scored_Venue_Last5,Diff_Avg_Goals_Conceded_Last5,Diff_Avg_Goals_Conceded_Venue_Last5,Diff_Avg_Points_Last5,Diff_Avg_Points_Venue_Last5,Month,DayOfWeek
2021-08-28 17:30:00,140,2021.0,Elche CF,Sevilla FC,1.0,1.0,1.0,1.0,Pizarro,D,2.0,1-1,Elche CF,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,Sevilla FC,2.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,-2.0,-1.0,0.5,0.0,-2.5,-2.0,8,5
2021-08-28 20:00:00,140,2021.0,Real Betis,Real Madrid CF,0.0,1.0,0.0,0.0,Hernández,A,1.0,0-1,Real Betis,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Real Madrid CF,3.5,2.0,2.0,5.0,3.5,2.0,2.0,3.0,2.0,-2.5,-2.5,-1.0,-1.0,-1.0,-1.0,8,5
2021-08-29 15:00:00,140,2021.0,FC Barcelona,Getafe CF,2.0,1.0,2.0,1.0,González,H,3.0,2-1,FC Barcelona,2.5,1.5,2.0,4.0,1.0,2.0,1.0,3.0,1.0,Getafe CF,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,4.0,0.5,1.0,2.0,3.0,8,6
2021-08-29 17:30:00,140,2021.0,Rayo Vallecano de Madrid,Granada CF,4.0,0.0,3.0,0.0,Gil,H,4.0,4-0,Rayo Vallecano de Madrid,0.0,2.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,Granada CF,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.5,4.0,1.5,0.0,-1.0,2.0,8,6
2021-08-29 17:30:00,140,2021.0,Cadiz,CA Osasuna,2.0,3.0,1.0,0.0,Cordero,A,5.0,2-3,Cadiz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CA Osasuna,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,-2.0,1.0,-1.0,0.0,-2.0,8,6
2021-08-29 20:00:00,140,2021.0,Atletico Madrid,Villarreal CF,2.0,2.0,0.0,0.0,Soto,D,4.0,2-2,Atletico Madrid,1.5,0.5,3.0,1.0,2.0,0.0,1.0,3.0,3.0,Villarreal CF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.0,0.5,0.0,2.0,2.0,8,6
2021-09-11 16:30:00,140,2021.0,Levante UD,Rayo Vallecano de Madrid,1.0,1.0,1.0,0.0,Alberola,D,2.0,1-1,Levante UD,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,1.0,3.0,1.0,1.0,1.0,Rayo Vallecano de Madrid,1.3333333333333333,1.3333333333333333,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.3333333333333335,1.0,-0.33333333333333337,1.0,9,5
2021-09-11 19:00:00,140,2021.0,Athletic Club,RCD Mallorca,2.0,0.0,0.0,0.0,Figueroa,H,2.0,2-0,Athletic Club,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,1.0,1.0,RCD Mallorca,1.0,0.3333333333333333,2.3333333333333335,1.0,1.0,1.0,0.0,1.0,3.0,-0.33333333333333337,0.0,0.0,1.0,-0.6666666666666667,-2.0,9,5
2021-09-12 12:00:00,140,2021.0,RCD Espanyol de Barcelona,Atletico Madrid,1.0,2.0,1.0,0.0,Martínez,A,3.0,1-2,RCD Espanyol de Barcelona,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,Atletico Madrid,1.6666666666666667,1.0,2.3333333333333335,1.0,2.0,0.0,1.0,3.0,3.0,-1.6666666666666667,-2.0,-0.6666666666666667,-1.0,-1.666666666666667,-2.0,9,6
2021-09-12 14:15:00,140,2021.0,CA Osasuna,Valencia CF,1.0,4.0,1.0,1.0,Burgos,A,5.0,1-4,CA Osasuna,1.0,0.6666666666666666,1.6666666666666667,0.0,3.0,0.0,2.0,1.0,3.0,Valencia CF,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,1.0,0.0,1.0,3.0,1.0,-0.6666666666666667,-1.0,0.3333333333333333,-1.0,-0.6666666666666667,0.0,9,6
