Date,League_ID,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_Goals_Time,Away_Goals_Time,RefereeName,Outcome,Total_Goals,Exact_Score,Team_Home,Avg_Goals_Scored_Last5_Home,Avg_Goals_Conceded_Last5_Home,Avg_Points_Last5_Home,Avg_Goals_Scored_Home_Last5_Home,Avg_Goals_Scored_Away_Last5_Home,Avg_Goals_Conceded_Home_Last5_Home,Avg_Goals_Conceded_Away_Last5_Home,Avg_Points_Home_Last5_Home,Avg_Points_Away_Last5_Home,Team_Away,Avg_Goals_Scored_Last5_Away,Avg_Goals_Conceded_Last5_Away,Avg_Points_Last5_Away,Avg_Goals_Scored_Home_Last5_Away,Avg_Goals_Scored_Away_Last5_Away,Avg_Goals_Conceded_Home_Last5_Away,Avg_Goals_Conceded_Away_Last5_Away,Avg_Points_Home_Last5_Away,Avg_Points_Away_Last5_Away,Diff_Avg_Goals_Scored_Last5,Diff_Avg_Goals_Scored_Venue_Last5,Diff_Avg_Goals_Conceded_Last5,Diff_Avg_Goals_Conceded_Venue_Last5,Diff_Avg_Points_Last5,Diff_Avg_Points_Venue_Last5,Month,DayOfWeek
2021-09-18 13:30:00,78,2021.0,FC Bayern München,Vfl Bochum,7.0,0.0,4.0,0.0,Welz,H,7.0,7-0,FC Bayern München,3.25,1.0,2.5,4.0,1.0,1.0,1.0,3.0,1.0,Vfl Bochum,1.0,1.5,0.75,2.0,0.5,0.0,1.5,3.0,0.0,2.25,3.5,-0.5,-0.5,1.75,3.0,9,5
2021-09-18 16:30:00,78,2021.0,1.FC Köln,RB Leipzig,1.0,1.0,0.0,0.0,Brych,D,2.0,1-1,1.FC Köln,2.0,1.5,1.75,2.5,2.0,1.0,3.0,3.0,0.0,RB Leipzig,1.25,1.5,0.75,4.0,0.0,0.0,1.0,3.0,0.0,0.75,2.5,0.0,0.0,1.0,3.0,9,5
2021-09-19 13:30:00,78,2021.0,VfB Stuttgart,Bayer 04 Leverkusen,1.0,3.0,1.0,2.0,Cortus,A,4.0,1-3,VfB Stuttgart,2.0,2.25,1.0,3.5,0.0,2.0,4.0,1.5,0.0,Bayer 04 Leverkusen,3.0,1.5,1.75,4.0,2.5,0.0,1.0,3.0,2.0,-1.0,1.0,0.75,1.0,-0.75,-0.5,9,6
2021-09-19 15:30:00,78,2021.0,Borussia Dortmund,1. FC Union Berlin,4.0,2.0,2.0,0.0,Jablonski,H,6.0,4-2,Borussia Dortmund,3.25,2.25,2.25,4.0,1.0,2.0,2.0,3.0,0.0,1. FC Union Berlin,1.25,1.0,1.5,1.5,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.25,0.0,0.75,2.0,9,6
2021-09-19 17:30:00,78,2021.0,VfL Wolfsburg,Eintracht Frankfurt,1.0,1.0,0.0,1.0,Zwayer,D,2.0,1-1,VfL Wolfsburg,1.5,0.25,3.0,1.0,2.0,0.0,1.0,3.0,3.0,Eintracht Frankfurt,1.0,1.75,0.75,0.0,1.5,0.0,3.0,1.0,0.5,0.5,-0.5,-1.5,-3.0,2.25,2.5,9,6
2021-09-24 18:30:00,78,2021.0,SpVgg Greuther Furth,FC Bayern München,1.0,3.0,0.0,2.0,Schröder,A,4.0,1-3,SpVgg Greuther Furth,0.6,2.6,0.2,0.5,0.5,1.5,4.0,0.5,0.0,FC Bayern München,4.0,0.8,2.6,4.0,2.5,1.0,1.0,3.0,2.0,-3.4,-2.0,1.8,0.5,-2.4,-1.5,9,4
2021-09-25 13:30:00,78,2021.0,1. FC Union Berlin,DSC Arminia Bielefeld,1.0,0.0,0.0,0.0,Fritz,H,1.0,1-0,1. FC Union Berlin,1.4,1.6,1.2,1.0,2.0,0.6666666666666666,2.0,1.6666666666666667,1.0,DSC Arminia Bielefeld,0.6,1.0,0.8,0.5,1.0,0.5,2.0,1.0,0.5,0.7999999999999999,0.0,0.6000000000000001,-1.3333333333333335,0.3999999999999999,1.1666666666666667,9,5
2021-09-25 13:30:00,78,2021.0,RB Leipzig,Hertha Berlin,6.0,0.0,3.0,0.0,Stegemann,H,6.0,6-0,RB Leipzig,1.2,1.4,0.8,2.5,0.0,2.0,1.0,1.5,0.0,Hertha Berlin,1.4,2.4,1.2,1.0,1.3333333333333333,2.0,3.0,0.0,1.0,-0.19999999999999996,1.1666666666666667,-1.0,-1.0,-0.3999999999999999,0.5,9,5
2021-09-25 13:30:00,78,2021.0,Eintracht Frankfurt,1.FC Köln,1.0,1.0,1.0,1.0,Petersen,D,2.0,1-1,Eintracht Frankfurt,1.0,1.6,0.8,0.5,1.5,0.5,3.0,1.0,0.5,1.FC Köln,1.8,1.4,1.6,2.5,1.5,1.0,2.0,3.0,0.5,-0.8,-1.0,0.20000000000000018,-1.5,-0.8,0.5,9,5
2021-09-25 13:30:00,78,2021.0,Bayer 04 Leverkusen,FSV Mainz 05,1.0,0.0,0.0,0.0,Dankert,H,1.0,1-0,Bayer 04 Leverkusen,3.0,1.4,2.0,3.5,2.5,2.0,1.0,1.5,2.0,FSV Mainz 05,1.2,0.4,2.0,2.0,1.0,0.0,1.0,3.0,1.5,1.8,2.5,0.9999999999999999,1.0,0.0,0.0,9,5
2021-09-25 13:30:00,78,2021.0,1899 Hoffenheim,VfL Wolfsburg,3.0,1.0,1.0,1.0,Siebert,H,4.0,3-1,1899 Hoffenheim,1.6,1.4,1.0,1.0,3.0,2.0,1.5,0.5,1.5,VfL Wolfsburg,1.4,0.4,2.6,1.0,2.0,0.0,0.5,3.0,3.0,0.20000000000000018,-1.0,0.9999999999999999,1.5,-1.6,-2.5,9,5
2021-09-25 16:30:00,78,2021.0,Borussia Monchengladbach,Borussia Dortmund,1.0,0.0,1.0,0.0,Aytekin,H,1.0,1-0,Borussia Monchengladbach,1.0,1.8,0.8,2.0,0.5,1.0,3.0,2.0,0.0,Borussia Dortmund,3.4,2.2,2.4,4.0,2.5,2.0,2.5,3.0,1.5,-2.4,-0.5,-0.40000000000000013,-1.5,-1.5999999999999999,0.5,9,5
2021-09-26 13:30:00,78,2021.0,Vfl Bochum,VfB Stuttgart,0.0,0.0,0.0,0.0,Dingert,D,0.0,0-0,Vfl Bochum,0.8,2.6,0.6,1.5,0.5,1.5,1.5,1.5,0.0,VfB Stuttgart,1.8,2.4,0.8,3.5,0.5,2.0,2.5,1.5,0.5,-1.0,1.0,0.20000000000000018,-1.0,-0.20000000000000007,1.0,9,6
