id,date,league_id,home_team_id,away_team_id,home_elo,away_elo,h_rest_days,h_avg_xg_for_last_5,h_avg_xg_against_last_5,h_avg_ppda_last_5,h_avg_deep_last_5,h_avg_goals_scored_last_5,h_avg_goals_conceded_last_5,h_avg_points_last_5,h_xg_diff_last_5,a_rest_days,a_avg_xg_for_last_5,a_avg_xg_against_last_5,a_avg_ppda_last_5,a_avg_deep_last_5,a_avg_goals_scored_last_5,a_avg_goals_conceded_last_5,a_avg_points_last_5,a_xg_diff_last_5,elo_diff,rest_days_diff,h2h_home_pts,day_of_week,month,target_outcome,target_total_2_5,target_home_goals,target_away_goals
9570,2024-01-13 19:45:00,5,133,124,1672.14587402,1933.54077148,7.0,1.0617262,1.8991259999999996,14.699267399267399,3.6,0.8,1.2,1.4,-0.8373997999999996,7.0,2.460984,1.0776533999999998,10.641111111111112,12.8,2.2,0.4,2.6,1.3833306,-261.39489746000004,0.0,1.3333333333333333,5,1,0,1,1,5
5740,2024-01-13 20:00:00,3,62,67,1695.4329834,1723.09191895,14.0,1.592805,1.1405574,10.965157870262729,6.2,1.4,1.2,1.4,0.45224759999999997,14.0,1.62148,1.2104430000000002,12.246342305037956,5.6,1.2,1.0,1.8,0.4110369999999999,-27.658935550000024,0.0,1.0,5,1,2,0,2,0
3565,2024-01-13 20:00:00,2,36,33,1500.0,1574.78112793,10.0,1.4015754,1.7370911999999996,15.747079772079772,5.6,0.6,0.8,0.8,-0.3355157999999996,10.0,1.2697222,1.3084764000000002,15.104957983193277,5.2,0.6,1.4,0.8,-0.038754200000000294,-74.78112792999991,0.0,2.3333333333333335,5,1,2,0,1,0
9576,2024-01-14 11:30:00,5,123,132,1769.02893066,1605.02990723,6.0,1.3705856,0.9778724000000001,9.638928381962865,7.2,1.6,1.0,2.0,0.3927132,7.0,1.1677659999999999,1.9012526,11.945589743589744,3.2,0.8,1.2,1.0,-0.7334866000000002,163.99902343000008,-1.0,0.3333333333333333,6,1,2,0,1,0
5744,2024-01-14 12:00:00,3,61,63,1723.61132812,1550.74255371,14.0,1.635253,1.3761218000000002,15.422867494824018,8.0,1.2,0.6,1.6,0.2591311999999999,14.0,1.1331700000000002,1.839396,10.441699735449735,6.0,1.2,2.8,0.2,-0.7062259999999998,172.86877441000001,0.0,1.0,6,1,2,1,3,0
3566,2024-01-14 13:00:00,2,52,53,1550.8918457,1791.61096191,9.0,1.2632948000000002,2.1069714,16.98403514488404,4.6,0.6,1.2,0.4,-0.8436765999999998,10.0,2.1382019999999997,2.0197116,12.873750871890257,8.4,2.8,1.4,2.6,0.11849039999999977,-240.71911621000004,-1.0,1.0,6,1,1,0,0,0
5745,2024-01-14 14:00:00,3,74,81,1553.21398926,1595.14038086,14.0,1.0686832,1.5171946,18.468286713286712,2.4,0.8,1.8,0.6,-0.4485114000000001,14.0,1.2505514,1.6267048000000002,9.923249706355936,8.8,0.4,1.4,0.4,-0.3761534000000002,-41.92639159999999,0.0,0.0,6,1,0,0,0,1
1342,2024-01-14 14:00:00,1,10,19,1721.11450195,1854.15014648,14.0,1.4152402,1.6400393999999998,15.29621682665161,5.4,1.2,1.6,1.2,-0.22479919999999987,14.0,1.6151498,1.0959822,8.766995073891623,10.8,1.8,1.4,2.0,0.5191676000000001,-133.03564453000013,0.0,0.0,6,1,1,0,0,0
9574,2024-01-14 14:00:00,5,120,122,1563.5949707,1729.93640137,7.0,1.3431085999999999,1.4287190000000003,12.351440253899025,3.4,0.8,1.2,1.0,-0.08561040000000042,8.0,1.1135350000000002,0.8893095999999998,8.869704517704516,7.8,1.2,1.0,2.0,0.22422540000000035,-166.34143067000014,-1.0,1.0,6,1,2,1,2,1
5741,2024-01-14 14:00:00,3,70,72,1662.75671387,1631.84326172,14.0,1.1826854,0.8703728,10.236540461826504,4.2,2.2,0.2,2.6,0.31231260000000005,14.0,1.4652433999999999,1.3349094000000001,11.518549302549303,5.8,0.6,0.8,1.2,0.13033399999999973,30.913452150000012,0.0,1.0,6,1,2,0,2,0
5746,2024-01-14 14:00:00,3,58,78,1553.98217773,1500.0,14.0,1.0319904,1.5063062,14.273159565292394,6.6,0.4,1.0,0.8,-0.47431580000000007,14.0,0.6306684,1.8792616000000002,13.72593984962406,4.4,0.6,1.8,0.4,-1.2485932000000002,53.9821777300001,0.0,1.6666666666666667,6,1,0,1,1,2
7532,2024-01-14 14:30:00,4,103,96,1617.0826416,1500.0,14.0,1.6328099999999999,1.6106428000000002,11.812432607751493,6.2,1.4,1.6,1.4,0.02216719999999972,14.0,1.1881114,1.9202330000000003,17.769887955182075,5.6,1.0,1.6,1.0,-0.7321216000000004,117.08264159999999,0.0,0.0,6,1,1,0,1,1
3567,2024-01-14 15:15:00,2,29,39,1617.32507324,1690.02282715,10.0,0.9056594,1.9828374000000004,11.235480461567416,2.8,0.6,1.0,0.8,-1.0771780000000004,11.0,1.0193052,1.5039831999999997,29.085067287784682,2.6,1.2,1.0,1.4,-0.4846779999999997,-72.69775391000007,-1.0,2.0,6,1,0,1,1,4
5742,2024-01-14 16:05:00,3,82,71,1548.50866699,1652.94299316,14.0,1.2176584,1.6180080000000001,16.885053981106616,6.6,0.8,1.2,0.8,-0.4003496000000002,14.0,1.8504978,1.5687409999999997,16.923712121212123,6.0,1.4,1.2,1.8,0.28175680000000036,-104.43432617000008,0.0,1.0,6,1,2,1,3,1
7533,2024-01-14 16:30:00,4,87,94,1500.0,1500.0,14.0,1.0370508,2.0916699999999997,14.900629290617848,6.2,1.6,2.4,0.8,-1.0546191999999996,14.0,2.3772514,1.3121428000000002,11.566527777777777,10.8,1.6,1.0,2.0,1.0651085999999998,0.0,0.0,1.0,6,1,2,1,3,1
1343,2024-01-14 16:30:00,1,17,9,1500.0,1837.70581055,14.0,0.8658232,1.6081416000000002,11.296630147630145,8.4,0.8,1.8,0.8,-0.7423184000000002,14.0,2.36073,2.1465059999999996,9.00818181818182,14.6,2.6,1.4,2.4,0.21422400000000064,-337.70581055,0.0,1.3333333333333333,6,1,1,1,2,2
9575,2024-01-14 17:00:00,5,109,128,1753.43762207,1642.10827637,7.0,1.1280854,1.0856872,10.222272727272728,7.4,0.8,0.4,2.0,0.04239820000000005,7.0,0.932287,1.6348764,40.19711538461539,3.4,1.4,1.8,1.0,-0.7025894,111.32934569999998,0.0,2.0,6,1,1,1,2,2
9573,2024-01-14 19:45:00,5,121,112,1500.0,1768.60168457,7.0,1.8456040000000002,1.4044104000000002,13.435012449424216,6.4,2.2,1.0,2.0,0.4411936000000001,7.0,1.2630535999999997,0.9885072000000001,13.488344827586209,6.2,0.8,1.0,1.0,0.2745463999999995,-268.6016845700001,0.0,1.6666666666666667,6,1,2,1,3,1
5743,2024-01-14 19:45:00,3,68,76,1756.61499023,1500.0,14.0,1.722521,2.0107398,10.815576873217527,7.4,1.6,0.8,2.0,-0.2882188000000001,14.0,2.02136,1.1832436,11.48253968253968,7.4,2.6,1.0,2.6,0.8381164000000001,256.6149902300001,0.0,1.0,6,1,0,0,0,2
9577,2024-01-15 19:45:00,5,126,135,1769.23547363,1589.21081543,8.0,1.9291719999999999,1.3873010000000001,13.146031746031747,8.4,1.8,1.0,2.0,0.5418709999999998,9.0,1.2252216,1.2539864,9.640685042094336,6.2,1.0,2.0,0.2,-0.028764800000000035,180.02465819999998,-1.0,0.0,0,1,2,1,5,0
9578,2024-01-16 19:45:00,5,115,119,1852.14477539,1631.12121582,9.0,1.4999916,0.7342844000000001,14.972066365007539,6.2,1.4,0.6,2.6,0.7657071999999999,10.0,1.4936302000000001,1.2701597999999996,17.664444444444445,5.6,1.0,1.4,0.8,0.2234704000000005,221.02355956999986,-1.0,1.0,1,1,2,1,3,0
3568,2024-01-19 20:00:00,2,35,29,1609.09973145,1602.7076416,7.0,1.2396766,1.3655352,17.819038208168642,4.8,0.8,1.6,0.8,-0.12585860000000015,5.0,1.146892,1.7883254000000002,8.939676265763222,3.2,0.6,1.6,0.6,-0.6414334000000002,6.392089850000048,2.0,1.0,4,1,2,0,1,0
1344,2024-01-20 12:30:00,1,4,1,1910.54882812,1723.2935791,14.0,1.9571222,1.0799708,9.868813186813188,13.2,0.8,1.2,0.8,0.8771514,14.0,1.5328053999999998,1.82823,20.99814959234314,7.2,1.6,1.6,1.0,-0.29542460000000026,187.25524902000006,0.0,3.0,5,1,2,1,5,0
3570,2024-01-20 13:00:00,2,51,54,1655.37121582,1638.80297852,14.0,1.214386,0.9149421999999999,9.106572447160683,5.2,0.4,1.2,0.8,0.29944380000000004,7.0,0.6966791999999999,2.24804,9.076861114897095,4.8,1.2,0.8,1.4,-1.5513608,16.56823730000019,7.0,3.0,5,1,0,0,0,2
7537,2024-01-20 14:30:00,4,104,100,1500.0,1675.51782227,7.0,1.3677565999999999,1.8324436,11.89625974025974,5.2,1.8,1.4,2.0,-0.46468700000000007,7.0,0.7366969999999998,1.4091999999999998,14.467569702328325,5.2,0.8,1.4,0.8,-0.672503,-175.5178222699999,0.0,0.0,5,1,1,0,1,1
7534,2024-01-20 14:30:00,4,103,94,1615.07775879,1500.0,6.0,1.8089642000000001,1.6477026,10.768353660383074,6.4,1.6,1.8,1.4,0.16126160000000023,5.0,2.1671294,1.5592024,9.672979390681004,10.8,1.4,1.4,1.4,0.6079269999999999,115.07775878999996,1.0,0.0,5,1,2,0,1,0
7535,2024-01-20 14:30:00,4,105,88,1531.83068848,1500.0,6.0,0.8691366,1.9443936000000002,9.880122475305912,5.8,1.0,2.2,0.2,-1.0752570000000001,7.0,1.1151436,2.0521071999999996,16.130522875816997,5.4,1.8,1.4,1.8,-0.9369635999999997,31.830688479999935,-1.0,0.0,5,1,1,1,2,2
7536,2024-01-20 14:30:00,4,90,86,1500.0,1500.0,7.0,0.8670390000000001,1.821378,12.165598290598291,2.6,0.4,1.0,1.0,-0.9543389999999998,6.0,1.895982,1.7993976,16.724142524142525,10.8,1.6,1.2,1.2,0.09658440000000001,0.0,1.0,1.0,5,1,0,1,0,4
7538,2024-01-20 14:30:00,4,95,91,1716.25158691,1662.83129883,7.0,1.8159645999999998,1.5250634,17.958647139305707,7.0,1.2,0.6,2.0,0.29090119999999975,7.0,1.8183319999999998,2.1426644,18.78862121212121,6.6,1.6,2.4,0.8,-0.3243324000000003,53.42028808000009,0.0,2.3333333333333335,5,1,2,1,3,2
3572,2024-01-20 15:15:00,2,41,49,1692.38256836,1642.20666504,7.0,1.6499671999999996,2.230649,14.323408962288417,6.2,1.0,3.0,0.6,-0.5806818000000005,7.0,1.4342178,1.0087676,14.493222610722611,4.4,1.0,0.8,1.6,0.4254502,50.17590332000009,0.0,1.0,5,1,1,0,1,1
9579,2024-01-20 17:00:00,5,112,111,1761.19116211,1590.1529541,5.0,1.3699081999999998,1.108165,12.827233716475098,6.8,0.8,1.4,0.8,0.26174319999999973,7.0,1.4678826,1.0303402,10.69992360580596,2.8,1.0,1.0,1.2,0.4375424000000001,171.03820801000006,-2.0,2.0,5,1,2,1,2,1
1345,2024-01-20 17:30:00,1,21,25,1740.8939209,1500.0,14.0,1.30846,1.4709531999999998,8.758571428571429,6.8,0.8,2.4,0.0,-0.1624931999999999,14.0,1.5134508,1.592601,14.127944862155388,5.6,1.6,1.6,1.4,-0.07915019999999995,240.8939209,0.0,1.6666666666666667,5,1,2,1,3,2
3571,2024-01-20 17:30:00,2,39,34,1704.64025879,1500.0,6.0,1.1692632,1.4437691999999998,12.97554347826087,2.8,1.8,0.8,2.0,-0.2745059999999997,7.0,2.336442,0.5417154,11.680112566579957,8.0,1.6,0.4,2.6,1.7947266,204.64025878999996,-1.0,0.3333333333333333,5,1,2,0,1,0
7539,2024-01-20 17:30:00,4,98,101,1500.0,1500.0,7.0,3.186148,1.298834,10.846051693404634,16.6,1.8,1.2,2.0,1.8873140000000002,7.0,2.31428,0.9696234000000002,13.73199832425639,12.6,2.0,0.4,2.2,1.3446566,0.0,0.0,1.0,5,1,0,1,2,3
9580,2024-01-20 19:45:00,5,128,121,1646.52319336,1500.0,6.0,0.9961114,1.2999084,18.097115384615385,2.8,1.8,1.4,1.2,-0.3037970000000001,6.0,1.9590640000000001,1.0316244,14.849827264239028,7.2,2.4,0.6,2.6,0.9274396,146.52319336000005,0.0,2.0,5,1,0,1,2,3
3569,2024-01-20 20:00:00,2,32,38,1500.0,1500.0,7.0,1.3404499999999997,1.789293,9.446654719235365,4.6,1.2,1.0,1.6,-0.4488430000000003,7.0,1.1706448,1.4595352,7.367117398565673,5.2,1.0,0.6,1.2,-0.2888903999999999,0.0,0.0,0.6666666666666666,5,1,0,0,0,1
9582,2024-01-21 11:30:00,5,135,120,1582.80664062,1574.70471191,5.0,1.010529,2.0247284,11.721454272863568,5.2,1.0,3.0,0.0,-1.0141993999999999,6.0,1.1932866,1.3183040000000001,14.936333521550912,2.6,0.8,1.2,1.0,-0.12501740000000017,8.101928710000038,-1.0,0.0,6,1,2,1,3,1
3574,2024-01-21 13:00:00,2,30,43,1653.19775391,1677.27062988,14.0,1.646548,1.1858711999999998,10.235658199206455,4.4,1.2,1.0,1.6,0.4606768000000001,14.0,1.526196,1.5277072,12.210971746450008,3.6,1.4,1.4,1.4,-0.0015111999999999348,-24.072875969999814,0.0,0.0,6,1,2,1,3,2
9581,2024-01-21 14:00:00,5,129,133,1573.50036621,1665.3873291,7.0,0.5674684,1.653586,9.74845771232031,4.6,0.2,1.6,0.2,-1.0861176000000001,7.0,1.1421161999999998,2.494136,16.026190476190475,3.0,0.8,2.2,0.8,-1.3520198000000003,-91.88696288999995,0.0,1.0,6,1,2,1,3,0
1347,2024-01-21 14:00:00,1,15,7,1580.95605469,1807.66149902,14.0,1.1618732,1.6188666,34.69145454545455,3.8,0.8,1.6,0.8,-0.4569934,14.0,1.2232340000000002,1.6837404,23.927048840048837,3.6,1.4,1.0,2.0,-0.46050639999999987,-226.7054443300001,0.0,0.0,6,1,1,1,2,2
7540,2024-01-21 14:30:00,4,84,96,1500.0,1500.0,8.0,3.2949640000000002,0.8553729999999999,12.251546499477534,11.8,2.0,1.2,2.4,2.439591,7.0,1.3136188,1.8177070000000004,16.758123249299718,4.8,1.2,1.2,1.2,-0.5040882000000004,0.0,1.0,3.0,6,1,0,0,0,1
3576,2024-01-21 15:15:00,2,44,52,1968.71691895,1555.23083496,14.0,1.822495,0.6552861999999999,11.580908361915228,10.6,1.8,0.4,2.6,1.1672088,7.0,1.1645208,2.0023324,18.47466494519126,4.4,0.6,1.2,0.4,-0.8378115999999998,413.48608399,7.0,3.0,6,1,2,1,3,2
1346,2024-01-21 16:30:00,1,24,5,1711.89160156,1944.01367188,14.0,1.865248,1.1287622,8.834676828547796,8.8,2.4,1.0,2.4,0.7364858000000001,14.0,2.5361662,1.0318558,5.939415584415585,13.6,1.8,0.8,2.2,1.5043103999999998,-232.12207031999992,0.0,1.0,6,1,0,1,0,4
7541,2024-01-21 16:30:00,4,87,93,1500.0,1602.24987793,7.0,1.2836432,1.667568,16.715760869565216,4.4,1.8,1.8,1.4,-0.38392479999999995,8.0,0.9514095999999999,1.9491426,13.588333333333333,5.0,0.6,1.6,0.8,-0.9977330000000002,-102.24987792999991,-1.0,1.3333333333333333,6,1,0,1,1,2
9584,2024-01-21 17:00:00,5,130,113,1568.9005127,1624.72668457,8.0,0.7942357999999999,2.1322548,19.988031241204617,4.0,1.2,2.0,0.8,-1.338019,8.0,0.6709462,1.5605139999999997,14.0217796665577,3.0,1.0,0.8,1.4,-0.8895677999999997,-55.82617187000005,0.0,1.3333333333333333,6,1,0,1,1,2
3575,2024-01-21 17:30:00,2,36,47,1500.0,1863.41369629,7.0,1.6494199999999999,1.3288285999999998,13.018167305236272,7.0,0.8,0.8,1.2,0.3205914000000001,14.0,3.402698,1.4170896000000002,10.570407239819005,16.0,1.8,1.6,2.0,1.9856083999999998,-363.41369628999996,-7.0,0.0,6,1,0,1,2,4
9583,2024-01-21 19:45:00,5,132,115,1601.73657227,1856.2409668,7.0,1.1650134,1.7394466000000002,11.349589743589743,3.2,0.6,1.2,0.8,-0.5744332000000001,5.0,1.613944,0.5922544000000001,14.408908470270697,6.8,1.8,0.6,2.6,1.0216896,-254.50439453000013,2.0,0.0,6,1,0,1,0,3
3573,2024-01-21 20:00:00,2,53,48,1787.27197266,1669.52368164,7.0,1.8167344,2.2588516,15.205523447141095,6.4,2.4,1.2,2.2,-0.44211719999999977,9.0,0.9292336000000001,1.9168880000000001,9.506703005640036,3.6,1.0,1.8,0.6,-0.9876544,117.74829102000012,-2.0,3.0,6,1,2,1,5,1
1348,2024-01-22 19:45:00,1,13,16,1821.94726562,1500.0,14.0,2.1928547999999997,1.7056240000000003,10.571298701298701,12.2,1.2,1.2,1.2,0.4872307999999994,14.0,1.5728111999999999,1.4247742,10.539138511552304,7.2,2.0,1.2,2.0,0.14803699999999975,321.94726562000005,0.0,3.0,0,1,1,0,0,0
3577,2024-01-22 20:00:00,2,33,46,1571.7791748,1500.0,9.0,1.3793186000000002,1.2581644,11.137428571428572,5.0,0.6,1.2,0.8,0.1211542000000001,14.0,1.7493811999999997,1.9073778000000001,13.32161701655291,7.0,1.8,2.0,1.4,-0.15799660000000038,71.77917479999996,-5.0,1.3333333333333333,0,1,0,0,0,1
7542,2024-01-24 18:30:00,4,84,92,1500.0,1653.51879883,3.0,2.824108,0.9033984,11.002657610588646,13.8,1.8,1.4,1.8,1.9207096,11.0,1.5873172,1.9032872,14.910826115061411,5.6,1.2,1.0,1.6,-0.3159700000000001,-153.51879882999992,-8.0,2.3333333333333335,2,1,2,0,1,0
7543,2024-01-26 19:30:00,4,88,99,1500.0,1500.0,6.0,1.191541,1.9395371999999997,18.103316993464052,4.6,2.0,1.4,2.0,-0.7479961999999998,13.0,1.4769728000000002,0.8197455999999999,9.814370973853736,6.4,0.4,0.8,0.6,0.6572272000000003,0.0,-7.0,1.6666666666666667,4,1,2,0,1,0
9585,2024-01-26 19:45:00,5,120,110,1565.6114502,1707.80126953,5.0,0.9454743999999998,1.2973180000000002,11.586333521550912,2.0,0.8,1.4,1.0,-0.35184360000000037,13.0,1.1316996000000001,0.7636044,12.419010989010989,3.2,1.0,0.4,1.6,0.3680952000000002,-142.18981932999986,-8.0,1.6666666666666667,4,1,0,1,1,2
3578,2024-01-26 20:00:00,2,52,35,1554.54748535,1615.17749023,5.0,1.0171478,2.1830963999999997,18.83139009139009,3.8,0.8,1.4,0.4,-1.1659485999999997,7.0,1.1648146000000001,1.40483,15.391260430390867,4.0,1.0,1.4,1.4,-0.24001539999999988,-60.630004880000115,-2.0,0.0,4,1,0,1,0,3
5747,2024-01-26 20:00:00,3,71,62,1639.37402344,1706.15576172,12.0,1.4196174,1.3312869999999999,15.718950216450216,6.2,1.2,1.2,1.8,0.08833040000000003,13.0,1.5708049999999998,0.851809,11.142780247885108,6.8,1.2,1.0,1.4,0.7189959999999997,-66.78173828000013,-1.0,2.0,4,1,0,1,2,3
3582,2024-01-27 13:00:00,2,38,51,1500.0,1640.15039062,6.0,0.8570216,1.0369726,7.177775705775706,5.6,0.6,0.6,1.2,-0.17995099999999986,7.0,1.578792,0.734784,8.53591607650431,6.6,0.4,0.8,0.8,0.844008,-140.15039062000005,-1.0,2.3333333333333335,5,1,1,0,0,0
9587,2024-01-27 14:00:00,5,126,128,1775.63964844,1641.84765625,11.0,2.292412,1.2729524,12.366269841269842,8.4,2.2,0.6,2.0,1.0194596,6.0,1.0085404,1.2059224,17.93653846153846,2.8,1.8,1.6,1.0,-0.19738199999999995,133.79199218999997,5.0,1.0,5,1,2,0,2,0
7549,2024-01-27 14:30:00,4,100,90,1675.19592285,1500.0,7.0,0.7740009999999998,1.2324160000000002,15.23891473156809,6.2,0.8,1.0,1.0,-0.45841500000000035,7.0,0.8853950000000002,2.393932,13.030633255633257,3.0,0.2,1.8,0.4,-1.5085369999999998,175.19592285,0.0,2.0,5,1,1,0,1,1
7548,2024-01-27 14:30:00,4,96,95,1500.0,1721.23925781,6.0,1.2676592,1.3232250000000003,15.37991812109459,4.4,1.4,0.8,1.8,-0.05556580000000033,7.0,2.0437126,1.3040234,16.06559158375015,8.0,1.6,1.0,2.0,0.7396892000000002,-221.23925781000003,-1.0,0.0,5,1,2,1,3,1
7544,2024-01-27 14:30:00,4,93,84,1613.75463867,1500.0,5.0,0.8836856000000001,2.1435939999999998,12.554783549783549,5.0,0.6,1.6,0.8,-1.2599083999999996,2.0,2.739954,0.6296252,11.789324277255313,14.2,1.8,0.4,2.4,2.1103288,113.75463867000008,3.0,1.0,5,1,0,1,2,3
7546,2024-01-27 14:30:00,4,91,104,1657.84362793,1500.0,7.0,1.9036380000000002,2.3181384,18.846954545454544,6.8,1.8,2.6,0.8,-0.4145003999999999,7.0,1.3704766000000002,1.1345015999999999,10.584831168831169,4.8,1.8,1.2,2.2,0.23597500000000027,157.8436279299999,0.0,3.0,5,1,1,0,1,1
7547,2024-01-27 14:30:00,4,94,98,1500.0,1500.0,7.0,1.7621554,1.5702984,8.701009693711308,11.2,1.0,1.6,0.8,0.19185699999999994,6.0,2.562904,1.49758,13.195575502928444,14.6,1.8,1.6,1.4,1.0653240000000002,0.0,1.0,0.3333333333333333,5,1,2,1,5,2
3580,2024-01-27 15:15:00,2,54,44,1654.02380371,1969.40026855,7.0,0.7591244,2.2406119999999996,10.227997478533462,5.8,1.4,0.8,1.4,-1.4814875999999995,6.0,1.984891,0.8190161999999999,10.395864883654358,11.2,2.0,0.8,2.6,1.1658748,-315.3764648399999,1.0,0.0,5,1,0,1,1,2
5749,2024-01-27 16:00:00,3,67,74,1712.36901855,1544.89624023,13.0,1.5823276,1.3210890000000002,11.096342305037956,6.6,1.0,1.4,1.2,0.26123859999999977,13.0,0.8097496,1.4328087999999999,16.79181612505142,2.2,0.2,1.6,0.0,-0.6230591999999999,167.47277831999986,0.0,2.0,5,1,2,0,1,0
9588,2024-01-27 17:00:00,5,115,129,1862.61962891,1589.2479248,5.0,1.6899100000000005,0.5220038,15.05286451422674,7.4,2.2,0.4,3.0,1.1679062000000004,6.0,0.8658203999999999,1.4046626,12.08845771232031,4.6,0.8,1.4,0.8,-0.5388422,273.3717041100001,-1.0,2.0,5,1,1,0,1,1
3579,2024-01-27 17:30:00,2,47,41,1872.82397461,1688.83068848,6.0,3.30717,1.5400742,10.203498148909913,15.8,2.4,2.0,2.0,1.7670958,7.0,1.5224891999999997,1.8770888,14.15431805319751,6.0,1.2,2.6,0.8,-0.35459960000000024,183.99328613000012,-1.0,3.0,5,1,0,1,3,5
7545,2024-01-27 17:30:00,4,101,87,1500.0,1500.0,7.0,2.35595,1.0363534,14.999740259740259,12.0,2.4,0.6,2.6,1.3195966,6.0,1.3390131999999997,1.722562,15.341643222506395,5.0,1.6,2.0,0.8,-0.38354880000000025,0.0,1.0,2.3333333333333335,5,1,1,0,0,0
9586,2024-01-27 19:45:00,5,121,122,1500.0,1718.82666016,7.0,1.992138,0.9085872,9.734827264239028,6.6,2.4,1.0,2.6,1.0835507999999998,13.0,0.9265400000000001,0.8668806,9.254068154068154,8.2,1.0,1.2,1.4,0.05965940000000014,-218.82666016000007,-6.0,2.3333333333333335,5,1,1,1,2,2
5748,2024-01-27 20:00:00,3,73,65,1736.01721191,1699.95178223,14.0,2.022588,1.0091486,9.869928332537029,10.0,2.2,1.0,2.2,1.0134393999999998,14.0,1.650458,1.5152276,7.151262071262072,8.8,1.4,1.2,1.8,0.13523039999999997,36.06542968000008,0.0,1.3333333333333333,5,1,1,1,2,2
3581,2024-01-27 20:00:00,2,49,36,1645.75854492,1500.0,7.0,1.4136625999999999,1.2444342000000002,13.254586247086246,4.0,1.0,1.0,1.2,0.16922839999999972,6.0,1.668514,1.7101061999999998,12.208643495712462,6.8,1.0,1.4,1.0,-0.041592199999999746,145.75854492000008,1.0,0.0,5,1,0,0,0,1
9590,2024-01-28 11:30:00,5,113,132,1632.95141602,1595.35791016,6.0,0.7242018000000001,1.3704459999999998,14.571253350768226,3.4,1.2,0.8,1.8,-0.6462441999999997,6.0,1.1177948,1.8679946,12.49390346907994,3.0,0.2,1.6,0.2,-0.7501998000000001,37.59350585999982,0.0,0.0,6,1,2,1,2,1
5752,2024-01-28 12:00:00,3,72,61,1623.33862305,1729.12145996,13.0,1.0548204,2.0946162,14.70264021164021,3.8,0.4,1.0,1.0,-1.0397957999999998,14.0,1.904999,1.0583626000000002,11.377412949369472,8.4,1.4,0.6,1.6,0.8466364,-105.78283691000001,-1.0,0.0,6,1,1,0,0,0
3585,2024-01-28 13:00:00,2,32,53,1500.0,1794.37133789,7.0,1.3666919999999998,1.6505077999999997,9.569235364396654,5.2,1.2,1.2,1.4,-0.28381579999999995,6.0,1.8196984,1.5975237999999998,15.056258741258741,5.8,2.6,1.0,2.2,0.22217460000000022,-294.37133788999995,1.0,1.3333333333333333,6,1,0,0,0,1
9592,2024-01-28 14:00:00,5,133,119,1649.63977051,1627.02502441,7.0,1.0302368,2.397174,15.616666666666665,2.2,0.8,2.2,0.8,-1.3669372000000002,11.0,1.2946242000000001,1.2689938,17.552367149758453,5.8,0.8,1.6,0.8,0.025630400000000053,22.614746100000048,-4.0,2.3333333333333335,6,1,2,0,1,0
5754,2024-01-28 14:00:00,3,66,58,1653.5559082,1544.64428711,14.0,1.4564878,1.1716522,13.337391304347827,6.6,1.4,1.2,1.8,0.2848356000000001,14.0,1.0092444,1.70548,14.286250474383303,6.8,0.6,1.4,0.6,-0.6962356000000001,108.91162108999993,0.0,3.0,6,1,1,0,0,0
9593,2024-01-28 14:00:00,5,111,135,1587.03076172,1591.89990234,7.0,1.1020726,1.2551075999999999,11.783196333078687,3.2,1.2,1.2,1.2,-0.1530349999999998,7.0,1.227823,1.9987097999999999,12.272452457981535,4.8,1.4,2.8,0.6,-0.7708867999999998,-4.8691406199998255,0.0,0.0,6,1,1,0,1,1
5751,2024-01-28 14:00:00,3,63,82,1545.23254395,1562.07775879,14.0,0.8828888000000001,2.07977,13.404724945533768,5.6,0.8,2.8,0.2,-1.1968811999999998,13.0,1.4671021999999998,1.4421516,16.960053981106615,7.0,1.4,1.4,1.2,0.024950599999999712,-16.845214839999926,1.0,0.0,6,1,1,1,3,3
5750,2024-01-28 14:00:00,3,78,64,1500.0,1636.72570801,14.0,0.7652432,1.7041035999999998,13.642606516290726,4.2,0.8,1.8,0.8,-0.9388603999999998,14.0,1.2987137999999998,1.2477216,13.237850678733034,6.2,1.6,1.0,2.2,0.05099219999999982,-136.72570801000006,0.0,1.0,6,1,1,0,1,1
7551,2024-01-28 14:30:00,4,92,105,1652.03527832,1535.17016602,3.0,1.20125,1.9696012000000003,21.45356115779645,4.2,1.0,1.0,1.4,-0.7683512000000003,8.0,1.0231666,1.9419536000000002,11.467490896358544,6.8,1.4,2.4,0.4,-0.9187870000000002,116.86511230000019,-5.0,3.0,6,1,2,0,1,0
3584,2024-01-28 15:15:00,2,29,34,1596.62988281,1500.0,8.0,1.0503214,1.7909054000000004,8.656901146145998,2.8,0.4,1.6,0.4,-0.7405840000000004,7.0,2.0690826,0.5819012,11.056476202943594,7.0,1.4,0.4,2.4,1.4871814000000003,96.62988281000003,1.0,0.0,6,1,1,0,0,0
5755,2024-01-28 16:05:00,3,81,68,1603.45812988,1747.84838867,14.0,1.1866236,1.5382372,8.73254002893658,8.0,0.6,1.2,1.0,-0.3516136000000001,13.0,1.7525210000000002,2.0028958,13.607387218045114,7.4,1.0,1.2,1.4,-0.2503747999999999,-144.3902587900002,1.0,0.0,6,1,0,0,0,2
